hour,updated_type,updated_subtype,longitude,latitude,alert_count
16:00,Jam,Stand Still Traffic,-87.76,41.96,145
16:00,Jam,Stand Still Traffic,-87.65,41.87,144
16:00,Jam,Stand Still Traffic,-87.78,41.97,128
16:00,Jam,Stand Still Traffic,-87.77,41.97,124
16:00,Jam,Stand Still Traffic,-87.65,41.88,120
16:00,Jam,Stand Still Traffic,-87.72,41.94,106
16:00,Jam,Stand Still Traffic,-87.75,41.96,102
16:00,Jam,Stand Still Traffic,-87.79,41.98,98
16:00,Jam,Stand Still Traffic,-87.74,41.95,96
16:00,Jam,Unclassified,-87.66,41.89,66
16:00,Jam,Unclassified,-87.67,41.9,65
16:00,Jam,Unclassified,-87.79,41.98,54
16:00,Jam,Unclassified,-87.77,41.97,53
16:00,Jam,Unclassified,-87.71,41.93,46
16:00,Jam,Unclassified,-87.64,41.83,43
16:00,Jam,Unclassified,-87.8,41.98,42
16:00,Jam,Unclassified,-87.65,41.88,42
16:00,Jam,Unclassified,-87.78,41.97,39
16:00,Jam,Unclassified,-87.72,41.94,39
16:00,Road Closed,Construction,-87.67,41.94,2
16:00,Road Closed,Construction,-87.74,41.94,1
16:00,Road Closed,Construction,-87.7,41.96,1
16:00,Road Closed,Construction,-87.7,41.99,1
16:00,Road Closed,Construction,-87.68,42.01,1
16:00,Road Closed,Construction,-87.66,41.98,1
16:00,Road Closed,Construction,-87.61,41.67,1
16:00,Road Closed,Event,-87.75,41.96,665
16:00,Road Closed,Event,-87.65,41.88,443
16:00,Road Closed,Event,-87.64,41.83,288
16:00,Road Closed,Event,-87.64,41.71,223
16:00,Road Closed,Event,-87.6,41.69,223
16:00,Road Closed,Event,-87.63,41.87,21
16:00,Road Closed,Event,-87.64,41.82,18
16:00,Road Closed,Event,-87.63,41.88,5
16:00,Road Closed,Event,-87.65,41.82,4
16:00,Road Closed,Event,-87.63,41.86,4
16:00,Road Closed,Unclassified,-87.66,41.9,38
16:00,Road Closed,Unclassified,-87.65,41.88,31
16:00,Road Closed,Unclassified,-87.66,41.94,29
16:00,Road Closed,Unclassified,-87.63,41.87,29
16:00,Road Closed,Unclassified,-87.63,41.9,22
16:00,Road Closed,Unclassified,-87.63,41.88,21
16:00,Road Closed,Unclassified,-87.71,41.92,18
16:00,Road Closed,Unclassified,-87.62,41.87,16
16:00,Road Closed,Unclassified,-87.75,41.96,12
16:00,Road Closed,Unclassified,-87.64,41.88,12
17:00,Accident,Major,-87.76,41.96,10
17:00,Accident,Major,-87.65,41.87,10
17:00,Accident,Major,-87.66,41.89,9
17:00,Accident,Major,-87.74,41.87,8
17:00,Accident,Major,-87.72,41.87,8
17:00,Accident,Major,-87.65,41.88,7
17:00,Accident,Major,-87.64,41.83,7
17:00,Accident,Major,-87.8,41.98,6
17:00,Accident,Major,-87.64,41.79,6
17:00,Accident,Major,-87.64,41.84,6
17:00,Accident,Minor,-87.66,41.89,6
17:00,Accident,Minor,-87.75,41.96,4
17:00,Accident,Minor,-87.63,41.9,4
17:00,Accident,Minor,-87.78,41.97,3
17:00,Accident,Minor,-87.65,41.85,3
17:00,Accident,Minor,-87.81,41.98,2
17:00,Accident,Minor,-87.73,41.95,2
17:00,Accident,Minor,-87.72,41.99,2
17:00,Accident,Minor,-87.71,41.93,2
17:00,Accident,Minor,-87.7,41.74,2
17:00,Accident,Unclassified,-87.66,41.89,30
17:00,Accident,Unclassified,-87.65,41.86,25
17:00,Accident,Unclassified,-87.67,41.9,23
17:00,Accident,Unclassified,-87.76,41.96,21
17:00,Accident,Unclassified,-87.75,41.96,21
17:00,Accident,Unclassified,-87.65,41.87,20
17:00,Accident,Unclassified,-87.65,41.88,19
17:00,Accident,Unclassified,-87.62,41.89,19
17:00,Accident,Unclassified,-87.67,41.91,18
17:00,Accident,Unclassified,-87.65,41.85,18
17:00,Hazard,On Road,-87.65,41.88,103
17:00,Hazard,On Road,-87.65,41.86,99
17:00,Hazard,On Road,-87.67,41.91,95
17:00,Hazard,On Road,-87.62,41.88,95
17:00,Hazard,On Road,-87.75,41.96,94
17:00,Hazard,On Road,-87.65,41.85,89
17:00,Hazard,On Road,-87.67,41.87,86
17:00,Hazard,On Road,-87.66,41.89,80
17:00,Hazard,On Road,-87.66,41.98,73
17:00,Hazard,On Road,-87.68,41.87,72
17:00,Hazard,On Shoulder,-87.66,41.89,243
17:00,Hazard,On Shoulder,-87.64,41.83,241
17:00,Hazard,On Shoulder,-87.64,41.78,196
17:00,Hazard,On Shoulder,-87.75,41.96,187
17:00,Hazard,On Shoulder,-87.73,41.82,180
17:00,Hazard,On Shoulder,-87.65,41.87,170
17:00,Hazard,On Shoulder,-87.73,41.87,165
17:00,Hazard,On Shoulder,-87.64,41.84,163
17:00,Hazard,On Shoulder,-87.59,41.65,158
17:00,Hazard,On Shoulder,-87.64,41.82,154
17:00,Hazard,Unclassified,-87.81,41.97,11
17:00,Hazard,Unclassified,-87.82,41.98,8
17:00,Hazard,Unclassified,-87.81,41.98,8
17:00,Hazard,Unclassified,-87.82,41.99,7
17:00,Hazard,Unclassified,-87.94,41.98,6
17:00,Hazard,Unclassified,-87.79,41.79,6
17:00,Hazard,Unclassified,-87.88,41.98,5
17:00,Hazard,Unclassified,-87.83,41.99,4
17:00,Hazard,Unclassified,-87.89,41.96,3
17:00,Hazard,Unclassified,-87.83,41.97,3
17:00,Hazard,Weather,-87.7,41.83,6
17:00,Hazard,Weather,-87.72,41.82,5
17:00,Hazard,Weather,-87.63,41.88,5
17:00,Hazard,Weather,-87.6,41.66,4
17:00,Hazard,Weather,-87.59,41.65,4
17:00,Hazard,Weather,-87.74,41.95,3
17:00,Hazard,Weather,-87.67,41.91,3
17:00,Hazard,Weather,-87.66,41.99,3
17:00,Hazard,Weather,-87.62,41.89,3
17:00,Hazard,Weather,-87.6,41.69,3
17:00,Jam,Heavy Traffic,-87.66,41.89,326
17:00,Jam,Heavy Traffic,-87.65,41.87,242
17:00,Jam,Heavy Traffic,-87.77,41.97,231
17:00,Jam,Heavy Traffic,-87.72,41.94,223
17:00,Jam,Heavy Traffic,-87.75,41.96,213
17:00,Jam,Heavy Traffic,-87.67,41.9,212
17:00,Jam,Heavy Traffic,-87.76,41.96,206
17:00,Jam,Heavy Traffic,-87.79,41.98,201
17:00,Jam,Heavy Traffic,-87.65,41.88,188
17:00,Jam,Heavy Traffic,-87.78,41.97,186
17:00,Jam,Moderate Traffic,-87.72,41.94,9
17:00,Jam,Moderate Traffic,-87.8,41.98,7
17:00,Jam,Moderate Traffic,-87.68,41.92,6
17:00,Jam,Moderate Traffic,-87.66,41.89,5
17:00,Jam,Moderate Traffic,-87.79,41.98,4
17:00,Jam,Moderate Traffic,-87.68,41.93,4
17:00,Jam,Moderate Traffic,-87.67,41.96,4
17:00,Jam,Moderate Traffic,-87.66,41.91,4
17:00,Jam,Moderate Traffic,-87.65,41.86,4
17:00,Jam,Moderate Traffic,-87.65,41.87,4
17:00,Jam,Stand Still Traffic,-87.66,41.89,258
17:00,Jam,Stand Still Traffic,-87.65,41.87,225
17:00,Jam,Stand Still Traffic,-87.65,41.88,174
17:00,Jam,Stand Still Traffic,-87.76,41.96,157
17:00,Jam,Stand Still Traffic,-87.77,41.97,154
17:00,Jam,Stand Still Traffic,-87.78,41.97,132
17:00,Jam,Stand Still Traffic,-87.72,41.94,130
17:00,Jam,Stand Still Traffic,-87.62,41.89,113
17:00,Jam,Stand Still Traffic,-87.75,41.96,105
17:00,Jam,Stand Still Traffic,-87.71,41.93,103
17:00,Jam,Unclassified,-87.66,41.89,78
17:00,Jam,Unclassified,-87.65,41.88,66
17:00,Jam,Unclassified,-87.79,41.98,52
17:00,Jam,Unclassified,-87.77,41.97,51
17:00,Jam,Unclassified,-87.76,41.96,50
17:00,Jam,Unclassified,-87.67,41.9,50
17:00,Jam,Unclassified,-87.78,41.97,45
17:00,Jam,Unclassified,-87.71,41.93,45
17:00,Jam,Unclassified,-87.65,41.85,45
17:00,Jam,Unclassified,-87.65,41.87,43
17:00,Road Closed,Construction,-87.67,41.95,1
17:00,Road Closed,Construction,-87.66,41.85,1
17:00,Road Closed,Construction,-87.64,41.88,1
17:00,Road Closed,Event,-87.75,41.96,664
17:00,Road Closed,Event,-87.65,41.88,443
17:00,Road Closed,Event,-87.64,41.71,222
17:00,Road Closed,Event,-87.6,41.69,222
17:00,Road Closed,Event,-87.64,41.83,220
17:00,Road Closed,Event,-87.63,41.87,32
17:00,Road Closed,Event,-87.69,41.69,26
17:00,Road Closed,Event,-87.63,41.88,19
17:00,Road Closed,Event,-87.79,41.79,18
17:00,Road Closed,Event,-87.62,41.88,16
17:00,Road Closed,Unclassified,-87.65,41.88,46
17:00,Road Closed,Unclassified,-87.66,41.9,43
17:00,Road Closed,Unclassified,-87.63,41.87,31
17:00,Road Closed,Unclassified,-87.66,41.94,22
17:00,Road Closed,Unclassified,-87.62,41.87,22
17:00,Road Closed,Unclassified,-87.63,41.88,21
17:00,Road Closed,Unclassified,-87.63,41.9,21
17:00,Road Closed,Unclassified,-87.71,41.92,19
17:00,Road Closed,Unclassified,-87.75,41.96,18
17:00,Road Closed,Unclassified,-87.7,41.96,17
18:00,Accident,Major,-87.64,41.8,13
18:00,Accident,Major,-87.65,41.87,11
18:00,Accident,Major,-87.67,41.9,9
18:00,Accident,Major,-87.65,41.86,9
18:00,Accident,Major,-87.63,41.76,9
18:00,Accident,Major,-87.66,41.89,8
18:00,Accident,Major,-87.77,41.97,7
18:00,Accident,Major,-87.76,41.87,7
18:00,Accident,Major,-87.72,41.87,7
18:00,Accident,Major,-87.67,41.87,7
18:00,Accident,Minor,-87.65,41.88,6
18:00,Accident,Minor,-87.66,41.89,5
18:00,Accident,Minor,-87.65,41.86,4
18:00,Accident,Minor,-87.64,41.84,4
18:00,Accident,Minor,-87.68,41.92,3
18:00,Accident,Minor,-87.64,41.82,3
18:00,Accident,Minor,-87.77,41.79,2
18:00,Accident,Minor,-87.76,41.96,2
18:00,Accident,Minor,-87.74,41.95,2
18:00,Accident,Minor,-87.73,41.95,2
18:00,Accident,Unclassified,-87.66,41.89,30
18:00,Accident,Unclassified,-87.65,41.87,29
18:00,Accident,Unclassified,-87.65,41.85,24
18:00,Accident,Unclassified,-87.65,41.88,24
18:00,Accident,Unclassified,-87.72,41.94,21
18:00,Accident,Unclassified,-87.65,41.86,21
18:00,Accident,Unclassified,-87.67,41.9,18
18:00,Accident,Unclassified,-87.64,41.84,18
18:00,Accident,Unclassified,-87.62,41.89,18
18:00,Accident,Unclassified,-87.75,41.97,17
18:00,Hazard,On Road,-87.65,41.86,100
18:00,Hazard,On Road,-87.66,41.98,96
18:00,Hazard,On Road,-87.67,41.87,92
18:00,Hazard,On Road,-87.75,41.96,89
18:00,Hazard,On Road,-87.68,41.87,89
18:00,Hazard,On Road,-87.65,41.85,87
18:00,Hazard,On Road,-87.66,41.89,85
18:00,Hazard,On Road,-87.65,41.88,83
18:00,Hazard,On Road,-87.62,41.88,83
18:00,Hazard,On Road,-87.65,41.87,79
18:00,Hazard,On Shoulder,-87.66,41.89,231
18:00,Hazard,On Shoulder,-87.64,41.83,231
18:00,Hazard,On Shoulder,-87.65,41.87,212
18:00,Hazard,On Shoulder,-87.64,41.8,189
18:00,Hazard,On Shoulder,-87.59,41.65,187
18:00,Hazard,On Shoulder,-87.64,41.82,183
18:00,Hazard,On Shoulder,-87.64,41.78,178
18:00,Hazard,On Shoulder,-87.64,41.84,178
18:00,Hazard,On Shoulder,-87.64,41.79,165
18:00,Hazard,On Shoulder,-87.76,41.96,163
18:00,Hazard,Unclassified,-87.82,41.98,9
18:00,Hazard,Unclassified,-87.84,41.97,8
18:00,Hazard,Unclassified,-87.82,41.99,7
18:00,Hazard,Unclassified,-87.69,41.75,7
18:00,Hazard,Unclassified,-87.81,41.96,6
18:00,Hazard,Unclassified,-87.69,41.78,5
18:00,Hazard,Unclassified,-87.81,41.98,4
18:00,Hazard,Unclassified,-87.94,41.98,3
18:00,Hazard,Unclassified,-87.88,41.98,3
18:00,Hazard,Unclassified,-87.83,41.97,3
18:00,Hazard,Weather,-87.6,41.66,8
18:00,Hazard,Weather,-87.59,41.65,8
18:00,Hazard,Weather,-87.65,41.84,6
18:00,Hazard,Weather,-87.63,41.91,6
18:00,Hazard,Weather,-87.62,41.89,6
18:00,Hazard,Weather,-87.65,41.87,5
18:00,Hazard,Weather,-87.65,41.85,4
18:00,Hazard,Weather,-87.65,41.86,4
18:00,Hazard,Weather,-87.65,41.88,4
18:00,Hazard,Weather,-87.64,41.92,4
18:00,Jam,Heavy Traffic,-87.66,41.89,344
18:00,Jam,Heavy Traffic,-87.65,41.87,293
18:00,Jam,Heavy Traffic,-87.77,41.97,233
18:00,Jam,Heavy Traffic,-87.76,41.96,226
18:00,Jam,Heavy Traffic,-87.75,41.96,220
18:00,Jam,Heavy Traffic,-87.67,41.9,219
18:00,Jam,Heavy Traffic,-87.72,41.94,205
18:00,Jam,Heavy Traffic,-87.65,41.88,202
18:00,Jam,Heavy Traffic,-87.78,41.97,182
18:00,Jam,Heavy Traffic,-87.71,41.93,180
18:00,Jam,Moderate Traffic,-87.65,41.87,13
18:00,Jam,Moderate Traffic,-87.67,41.9,7
18:00,Jam,Moderate Traffic,-87.82,41.98,6
18:00,Jam,Moderate Traffic,-87.8,41.98,6
18:00,Jam,Moderate Traffic,-87.74,41.95,6
18:00,Jam,Moderate Traffic,-87.79,41.98,5
18:00,Jam,Moderate Traffic,-87.75,41.96,5
18:00,Jam,Moderate Traffic,-87.66,41.89,5
18:00,Jam,Moderate Traffic,-87.65,41.86,5
18:00,Jam,Moderate Traffic,-87.81,41.98,4
18:00,Jam,Stand Still Traffic,-87.66,41.89,266
18:00,Jam,Stand Still Traffic,-87.65,41.88,240
18:00,Jam,Stand Still Traffic,-87.65,41.87,234
18:00,Jam,Stand Still Traffic,-87.76,41.96,206
18:00,Jam,Stand Still Traffic,-87.77,41.97,142
18:00,Jam,Stand Still Traffic,-87.75,41.96,130
18:00,Jam,Stand Still Traffic,-87.72,41.94,128
18:00,Jam,Stand Still Traffic,-87.79,41.98,125
18:00,Jam,Stand Still Traffic,-87.62,41.89,121
18:00,Jam,Stand Still Traffic,-87.65,41.89,115
18:00,Jam,Unclassified,-87.65,41.88,68
18:00,Jam,Unclassified,-87.66,41.89,60
18:00,Jam,Unclassified,-87.65,41.87,57
18:00,Jam,Unclassified,-87.75,41.96,54
18:00,Jam,Unclassified,-87.62,41.87,54
18:00,Jam,Unclassified,-87.72,41.94,51
18:00,Jam,Unclassified,-87.76,41.96,50
18:00,Jam,Unclassified,-87.77,41.97,49
18:00,Jam,Unclassified,-87.67,41.9,49
18:00,Jam,Unclassified,-87.62,41.89,46
18:00,Road Closed,Construction,-87.66,41.9,2
18:00,Road Closed,Construction,-87.7,42.0,1
18:00,Road Closed,Construction,-87.68,42.01,1
18:00,Road Closed,Construction,-87.67,41.88,1
18:00,Road Closed,Construction,-87.66,41.89,1
18:00,Road Closed,Construction,-87.65,41.88,1
18:00,Road Closed,Construction,-87.64,41.92,1
18:00,Road Closed,Construction,-87.58,41.74,1
18:00,Road Closed,Event,-87.75,41.96,601
18:00,Road Closed,Event,-87.65,41.88,410
18:00,Road Closed,Event,-87.6,41.69,202
18:00,Road Closed,Event,-87.64,41.83,198
18:00,Road Closed,Event,-87.64,41.71,197
18:00,Road Closed,Event,-87.63,41.87,16
18:00,Road Closed,Event,-87.62,41.88,7
18:00,Road Closed,Event,-87.63,41.86,5
18:00,Road Closed,Event,-87.62,41.89,5
18:00,Road Closed,Event,-87.62,41.79,4
18:00,Road Closed,Unclassified,-87.65,41.88,53
18:00,Road Closed,Unclassified,-87.66,41.9,35
18:00,Road Closed,Unclassified,-87.66,41.94,35
18:00,Road Closed,Unclassified,-87.63,41.87,34
18:00,Road Closed,Unclassified,-87.63,41.9,26
18:00,Road Closed,Unclassified,-87.64,41.87,20
18:00,Road Closed,Unclassified,-87.7,41.85,17
18:00,Road Closed,Unclassified,-87.66,41.88,17
18:00,Road Closed,Unclassified,-87.63,41.88,17
18:00,Road Closed,Unclassified,-87.71,41.92,16
19:00,Accident,Major,-87.67,41.9,23
19:00,Accident,Major,-87.65,41.87,17
19:00,Accident,Major,-87.67,41.87,16
19:00,Accident,Major,-87.66,41.89,14
19:00,Accident,Major,-87.63,41.76,14
19:00,Accident,Major,-87.69,41.87,13
19:00,Accident,Major,-87.65,41.86,13
19:00,Accident,Major,-87.8,41.98,12
19:00,Accident,Major,-87.65,41.88,12
19:00,Accident,Major,-87.72,41.87,10
19:00,Accident,Minor,-87.66,41.89,7
19:00,Accident,Minor,-87.67,41.91,6
19:00,Accident,Minor,-87.66,41.98,6
19:00,Accident,Minor,-87.64,41.83,4
19:00,Accident,Minor,-87.7,41.83,3
19:00,Accident,Minor,-87.65,41.87,3
19:00,Accident,Minor,-87.65,41.88,3
19:00,Accident,Minor,-87.64,41.84,3
19:00,Accident,Minor,-87.76,41.96,2
19:00,Accident,Minor,-87.75,41.96,2
19:00,Accident,Unclassified,-87.66,41.89,38
19:00,Accident,Unclassified,-87.65,41.87,31
19:00,Accident,Unclassified,-87.67,41.9,28
19:00,Accident,Unclassified,-87.64,41.78,25
19:00,Accident,Unclassified,-87.66,41.84,23
19:00,Accident,Unclassified,-87.64,41.79,22
19:00,Accident,Unclassified,-87.75,41.96,21
19:00,Accident,Unclassified,-87.67,41.87,21
19:00,Accident,Unclassified,-87.65,41.86,21
19:00,Accident,Unclassified,-87.75,41.97,20
19:00,Hazard,On Road,-87.62,41.88,245
19:00,Hazard,On Road,-87.65,41.86,142
19:00,Hazard,On Road,-87.65,41.88,113
19:00,Hazard,On Road,-87.72,41.82,107
19:00,Hazard,On Road,-87.65,41.85,97
19:00,Hazard,On Road,-87.68,41.87,89
19:00,Hazard,On Road,-87.65,41.87,83
19:00,Hazard,On Road,-87.75,41.81,80
19:00,Hazard,On Road,-87.71,41.94,76
19:00,Hazard,On Road,-87.69,41.92,76
19:00,Hazard,On Shoulder,-87.64,41.83,225
19:00,Hazard,On Shoulder,-87.65,41.87,209
19:00,Hazard,On Shoulder,-87.64,41.82,205
19:00,Hazard,On Shoulder,-87.66,41.89,202
19:00,Hazard,On Shoulder,-87.73,41.82,188
19:00,Hazard,On Shoulder,-87.59,41.65,188
19:00,Hazard,On Shoulder,-87.67,41.9,180
19:00,Hazard,On Shoulder,-87.65,41.86,178
19:00,Hazard,On Shoulder,-87.64,41.8,177
19:00,Hazard,On Shoulder,-87.64,41.84,176
19:00,Hazard,Unclassified,-87.67,41.75,12
19:00,Hazard,Unclassified,-87.62,41.86,11
19:00,Hazard,Unclassified,-87.67,41.98,10
19:00,Hazard,Unclassified,-87.65,41.94,10
19:00,Hazard,Unclassified,-87.62,41.84,10
19:00,Hazard,Unclassified,-87.63,41.76,9
19:00,Hazard,Unclassified,-87.63,41.91,9
19:00,Hazard,Unclassified,-87.82,41.98,8
19:00,Hazard,Unclassified,-87.66,41.98,8
19:00,Hazard,Unclassified,-87.65,41.75,8
19:00,Hazard,Weather,-87.65,41.85,9
19:00,Hazard,Weather,-87.69,41.87,7
19:00,Hazard,Weather,-87.64,41.92,7
19:00,Hazard,Weather,-87.62,41.89,7
19:00,Hazard,Weather,-87.72,41.88,6
19:00,Hazard,Weather,-87.7,41.83,6
19:00,Hazard,Weather,-87.65,41.88,6
19:00,Hazard,Weather,-87.65,41.96,6
19:00,Hazard,Weather,-87.61,41.68,6
19:00,Hazard,Weather,-87.6,41.69,6
19:00,Jam,Heavy Traffic,-87.66,41.89,460
19:00,Jam,Heavy Traffic,-87.65,41.87,402
19:00,Jam,Heavy Traffic,-87.65,41.88,352
19:00,Jam,Heavy Traffic,-87.67,41.9,344
19:00,Jam,Heavy Traffic,-87.76,41.96,266
19:00,Jam,Heavy Traffic,-87.75,41.96,246
19:00,Jam,Heavy Traffic,-87.77,41.97,237
19:00,Jam,Heavy Traffic,-87.72,41.94,237
19:00,Jam,Heavy Traffic,-87.65,41.85,223
19:00,Jam,Heavy Traffic,-87.69,41.92,217
19:00,Jam,Light Traffic,-87.62,41.85,1
19:00,Jam,Moderate Traffic,-87.75,41.96,13
19:00,Jam,Moderate Traffic,-87.71,41.82,6
19:00,Jam,Moderate Traffic,-87.71,41.93,6
19:00,Jam,Moderate Traffic,-87.67,41.87,6
19:00,Jam,Moderate Traffic,-87.67,41.91,6
19:00,Jam,Moderate Traffic,-87.66,41.89,6
19:00,Jam,Moderate Traffic,-87.64,41.83,6
19:00,Jam,Moderate Traffic,-87.75,41.81,5
19:00,Jam,Moderate Traffic,-87.75,41.82,5
19:00,Jam,Moderate Traffic,-87.75,41.97,5
19:00,Jam,Stand Still Traffic,-87.65,41.88,369
19:00,Jam,Stand Still Traffic,-87.66,41.89,368
19:00,Jam,Stand Still Traffic,-87.65,41.87,362
19:00,Jam,Stand Still Traffic,-87.76,41.96,228
19:00,Jam,Stand Still Traffic,-87.65,41.89,210
19:00,Jam,Stand Still Traffic,-87.75,41.96,180
19:00,Jam,Stand Still Traffic,-87.77,41.97,167
19:00,Jam,Stand Still Traffic,-87.67,41.9,166
19:00,Jam,Stand Still Traffic,-87.69,41.92,147
19:00,Jam,Stand Still Traffic,-87.72,41.94,143
19:00,Jam,Unclassified,-87.67,41.9,91
19:00,Jam,Unclassified,-87.66,41.89,89
19:00,Jam,Unclassified,-87.65,41.87,74
19:00,Jam,Unclassified,-87.65,41.88,70
19:00,Jam,Unclassified,-87.75,41.96,61
19:00,Jam,Unclassified,-87.82,41.98,55
19:00,Jam,Unclassified,-87.65,41.86,53
19:00,Jam,Unclassified,-87.72,41.94,52
19:00,Jam,Unclassified,-87.65,41.85,52
19:00,Jam,Unclassified,-87.64,41.84,52
19:00,Road Closed,Construction,-87.7,41.96,2
19:00,Road Closed,Construction,-87.65,41.88,2
19:00,Road Closed,Construction,-87.76,41.94,1
19:00,Road Closed,Construction,-87.75,41.96,1
19:00,Road Closed,Construction,-87.73,41.89,1
19:00,Road Closed,Construction,-87.68,41.88,1
19:00,Road Closed,Construction,-87.67,41.92,1
19:00,Road Closed,Construction,-87.66,41.88,1
19:00,Road Closed,Construction,-87.66,41.94,1
19:00,Road Closed,Event,-87.75,41.96,586
19:00,Road Closed,Event,-87.65,41.88,375
19:00,Road Closed,Event,-87.64,41.83,267
19:00,Road Closed,Event,-87.64,41.71,202
19:00,Road Closed,Event,-87.6,41.69,199
19:00,Road Closed,Event,-87.63,41.87,41
19:00,Road Closed,Event,-87.66,41.85,21
19:00,Road Closed,Event,-87.64,41.82,18
19:00,Road Closed,Event,-87.63,41.9,8
19:00,Road Closed,Event,-87.67,41.85,7
19:00,Road Closed,Unclassified,-87.65,41.88,89
19:00,Road Closed,Unclassified,-87.63,41.87,50
19:00,Road Closed,Unclassified,-87.66,41.9,46
19:00,Road Closed,Unclassified,-87.66,41.94,34
19:00,Road Closed,Unclassified,-87.63,41.89,27
19:00,Road Closed,Unclassified,-87.71,41.92,25
19:00,Road Closed,Unclassified,-87.7,41.96,24
19:00,Road Closed,Unclassified,-87.64,41.87,22
19:00,Road Closed,Unclassified,-87.75,41.96,21
19:00,Road Closed,Unclassified,-87.7,41.85,20
20:00,Accident,Major,-87.65,41.87,23
20:00,Accident,Major,-87.67,41.87,21
20:00,Accident,Major,-87.65,41.85,17
20:00,Accident,Major,-87.66,41.89,16
20:00,Accident,Major,-87.65,41.88,16
20:00,Accident,Major,-87.66,41.87,14
20:00,Accident,Major,-87.64,41.79,11
20:00,Accident,Major,-87.68,41.87,10
20:00,Accident,Major,-87.64,41.8,10
20:00,Accident,Major,-87.63,41.76,10
20:00,Accident,Minor,-87.65,41.86,7
20:00,Accident,Minor,-87.75,41.96,5
20:00,Accident,Minor,-87.79,41.98,4
20:00,Accident,Minor,-87.74,41.95,4
20:00,Accident,Minor,-87.72,41.94,4
20:00,Accident,Minor,-87.65,41.85,4
20:00,Accident,Minor,-87.64,41.84,4
20:00,Accident,Minor,-87.64,41.92,4
20:00,Accident,Minor,-87.76,41.96,3
20:00,Accident,Minor,-87.7,41.83,3
20:00,Accident,Unclassified,-87.66,41.89,53
20:00,Accident,Unclassified,-87.65,41.86,38
20:00,Accident,Unclassified,-87.67,41.9,34
20:00,Accident,Unclassified,-87.65,41.85,34
20:00,Accident,Unclassified,-87.65,41.87,32
20:00,Accident,Unclassified,-87.65,41.88,29
20:00,Accident,Unclassified,-87.62,41.87,29
20:00,Accident,Unclassified,-87.67,41.87,28
20:00,Accident,Unclassified,-87.75,41.96,27
20:00,Accident,Unclassified,-87.65,41.89,27
20:00,Hazard,On Road,-87.64,41.8,133
20:00,Hazard,On Road,-87.65,41.85,114
20:00,Hazard,On Road,-87.65,41.88,112
20:00,Hazard,On Road,-87.65,41.86,106
20:00,Hazard,On Road,-87.65,41.87,106
20:00,Hazard,On Road,-87.64,41.84,97
20:00,Hazard,On Road,-87.72,41.82,95
20:00,Hazard,On Road,-87.66,41.98,91
20:00,Hazard,On Road,-87.67,41.9,89
20:00,Hazard,On Road,-87.75,41.96,84
20:00,Hazard,On Shoulder,-87.65,41.87,282
20:00,Hazard,On Shoulder,-87.64,41.83,248
20:00,Hazard,On Shoulder,-87.66,41.89,230
20:00,Hazard,On Shoulder,-87.64,41.8,222
20:00,Hazard,On Shoulder,-87.75,41.96,220
20:00,Hazard,On Shoulder,-87.64,41.78,214
20:00,Hazard,On Shoulder,-87.64,41.82,213
20:00,Hazard,On Shoulder,-87.64,41.84,206
20:00,Hazard,On Shoulder,-87.67,41.9,194
20:00,Hazard,On Shoulder,-87.76,41.96,179
20:00,Hazard,Unclassified,-87.68,41.98,11
20:00,Hazard,Unclassified,-87.81,41.98,9
20:00,Hazard,Unclassified,-87.82,41.98,8
20:00,Hazard,Unclassified,-87.82,41.99,8
20:00,Hazard,Unclassified,-87.69,41.99,8
20:00,Hazard,Unclassified,-87.81,41.97,5
20:00,Hazard,Unclassified,-87.85,41.97,4
20:00,Hazard,Unclassified,-87.81,41.99,4
20:00,Hazard,Unclassified,-87.7,41.99,4
20:00,Hazard,Unclassified,-87.67,41.92,4
20:00,Hazard,Weather,-87.68,41.87,13
20:00,Hazard,Weather,-87.64,41.93,11
20:00,Hazard,Weather,-87.72,41.82,8
20:00,Hazard,Weather,-87.68,41.83,7
20:00,Hazard,Weather,-87.59,41.65,6
20:00,Hazard,Weather,-87.67,41.91,5
20:00,Hazard,Weather,-87.65,41.88,5
20:00,Hazard,Weather,-87.6,41.66,5
20:00,Hazard,Weather,-87.77,41.97,4
20:00,Hazard,Weather,-87.72,41.88,4
20:00,Jam,Heavy Traffic,-87.66,41.89,555
20:00,Jam,Heavy Traffic,-87.65,41.87,483
20:00,Jam,Heavy Traffic,-87.67,41.9,409
20:00,Jam,Heavy Traffic,-87.65,41.88,340
20:00,Jam,Heavy Traffic,-87.75,41.96,298
20:00,Jam,Heavy Traffic,-87.67,41.91,289
20:00,Jam,Heavy Traffic,-87.72,41.94,283
20:00,Jam,Heavy Traffic,-87.64,41.84,243
20:00,Jam,Heavy Traffic,-87.77,41.97,238
20:00,Jam,Heavy Traffic,-87.69,41.92,235
20:00,Jam,Light Traffic,-87.63,41.88,1
20:00,Jam,Moderate Traffic,-87.69,41.92,11
20:00,Jam,Moderate Traffic,-87.74,41.95,10
20:00,Jam,Moderate Traffic,-87.71,41.93,9
20:00,Jam,Moderate Traffic,-87.67,41.9,9
20:00,Jam,Moderate Traffic,-87.68,41.92,8
20:00,Jam,Moderate Traffic,-87.81,41.98,7
20:00,Jam,Moderate Traffic,-87.75,41.96,7
20:00,Jam,Moderate Traffic,-87.68,41.91,7
20:00,Jam,Moderate Traffic,-87.65,41.87,7
